Ensembl_gene	GeneID	Symbol	Alias	Type	Family
ENSG00000103313	4210	MEFV	FMF;MEF;MGC126560;MGC126586;TRIM20	Transcription_CoFactor	-
ENSG00000103316	1428	CRYM	DFNA40;THBP	Transcription_CoFactor	-
ENSG00000103479	5934	RBL2	FLJ26459;P130;Rb2	Transcription_CoFactor	-
ENSG00000103671	9325	TRIP4	ASC-1;HsT17391	Transcription_CoFactor	-
ENSG00000104064	2553	GABPB1	BABPB2;E4TF1;E4TF1-47;E4TF1-53;E4TF1B;GABPB;GABPB2;NRF2B1;NRF2B2	Transcription_CoFactor	-
ENSG00000104825	4793	NFKBIB	IKBB;TRIP9	Transcription_CoFactor	-
ENSG00000104881	10848	PPP1R13L	IASPP;NKIP1;RAI	Transcription_CoFactor	-
ENSG00000104964	166	AES	AES-1;AES-2;ESP1;GRG;GRG5;TLE5	Transcription_CoFactor	-
ENSG00000104976	6618	SNAPC2	PTFDELTA;SNAP45	Transcription_CoFactor	-
ENSG00000105085	9441	MED26	CRSP7;CRSP70	Transcription_CoFactor	-
ENSG00000105173	898	CCNE1	CCNE	Transcription_CoFactor	-
ENSG00000105176	8725	C19orf2	FLJ10575;NNX3;RMP;URI	Transcription_CoFactor	-
ENSG00000105204	9149	DYRK1B	MIRK	Transcription_CoFactor	-
ENSG00000105662	23373	CRTC1	FLJ14027;KIAA0616;MECT1;TORC1;WAMTP1	Transcription_CoFactor	-
ENSG00000106624	165	AEBP1	ACLP;FLJ33612	Transcription_CoFactor	-
ENSG00000107223	8721	EDF1	EDF-1;MBF1;MGC9058	Transcription_CoFactor	-
ENSG00000107438	9124	PDLIM1	CLIM1;CLP-36;CLP36;hCLIM1	Transcription_CoFactor	-
ENSG00000107882	51684	SUFU	PRO1280;SUFUH;SUFUXL	Transcription_CoFactor	-
ENSG00000108510	9969	MED13	ARC250;DRIP250;HSPC221;KIAA0593;THRAP1;TRAP240	Transcription_CoFactor	-
ENSG00000108604	6603	SMARCD2	BAF60B;CRACD2;Rsc6p	Transcription_CoFactor	-
ENSG00000108654	1655	DDX5	DKFZp434E109;DKFZp686J01190;G17P1;HLR1;HUMP68;p68	Transcription_CoFactor	-
ENSG00000109819	10891	PPARGC1A	LEM6;PGC-1(alpha);PGC-1v;PGC1;PGC1A;PPARGC1	Transcription_CoFactor	-
ENSG00000109854	10553	HTATIP2	CC3;FLJ26963;SDR44U1;TIP30	Transcription_CoFactor	-
ENSG00000110711	9049	AIP	ARA9;FKBP16;FKBP37;SMTPHN;XAP2	Transcription_CoFactor	-
ENSG00000110777	5450	POU2AF1	BOB1;OBF-1;OBF1;OCAB	Transcription_CoFactor	-
ENSG00000110801	5715	PSMD9	MGC8644;Rpn4;p27	Transcription_CoFactor	-
ENSG00000111530	55832	CAND1	DKFZp434M1414;FLJ10114;FLJ10929;FLJ38691;FLJ90441;KIAA0829;TIP120;TIP120A	Transcription_CoFactor	-
ENSG00000111653	51147	ING4	MGC12557;my036;p29ING4	Transcription_CoFactor	-
ENSG00000111676	1822	ATN1	B37;D12S755E;DRPLA;HRS;NOD	Transcription_CoFactor	-
ENSG00000111727	29915	HCFC2	FLJ94012;HCF-2;HCF2	Transcription_CoFactor	-
ENSG00000111802	51567	TDP2	AD022;EAP2;MGC111021;MGC9099;TTRAP;dJ30M3.3	Transcription_CoFactor	-
ENSG00000112214	9457	FHL5	ACT;FLJ33049;KIAA0776;RP3-393D12.2;dJ393D12.2	Transcription_CoFactor	-
ENSG00000112282	9439	MED23	ARC130;CRSP130;CRSP133;CRSP3;DKFZp434H0117;DRIP130;SUR-2;SUR2	Transcription_CoFactor	-
ENSG00000112312	51053	GMNN	Gem;RP3-369A17.3	Transcription_CoFactor	-
ENSG00000113108	10307	APBB3	FE65L2;MGC150555;MGC87674;SRA	Transcription_CoFactor	-
ENSG00000113645	23286	WWC1	FLJ10865;FLJ23369;HBEBP3;HBEBP36;KIAA0869;KIBRA	Transcription_CoFactor	-
ENSG00000113649	10915	TCERG1	CA150;MGC133200;TAF2S;Urn1	Transcription_CoFactor	-
ENSG00000114062	7337	UBE3A	ANCR;AS;E6-AP;EPVE6AP;FLJ26981;HPVE6A	Transcription_CoFactor	-
ENSG00000115041	30818	KCNIP3	CSEN;DREAM;KCHIP3;MGC18289	Transcription_CoFactor	-
ENSG00000115484	10575	CCT4	CCT-DELTA;Cctd;MGC126164;MGC126165;SRB	Transcription_CoFactor	-
ENSG00000115641	2274	FHL2	AAG11;DRAL;FHL-2;SLIM-3;SLIM3	Transcription_CoFactor	-
ENSG00000116016	2034	EPAS1	ECYT4;HIF2A;HLF;MOP2;PASD2;bHLHe73	Transcription_CoFactor	-
ENSG00000116237	23463	ICMT	HSTE14;MGC39955;MST098;MSTP098;PCCMT;PCMT;PPMT	Transcription_CoFactor	-
ENSG00000116455	79084	WDR77	MEP50;MGC2722;Nbla10071;RP11-552M11.3;p44	Transcription_CoFactor	-
ENSG00000117222	5929	RBBP5	RBQ3;SWD1	Transcription_CoFactor	-
ENSG00000118412	9994	CASP8AP2	CED-4;FLASH;FLJ11208;KIAA1315;RIP25	Transcription_CoFactor	-
ENSG00000119401	22954	TRIM32	BBS11;HT2A;LGMD2H;TATIP	Transcription_CoFactor	-
ENSG00000119760	9913	SUPT7L	KIAA0764;MGC90306;SPT7L;STAF65;STAF65(gamma);STAF65G;SUPT7H	Transcription_CoFactor	-
ENSG00000120533	56943	ENY2	FLJ20480;e(y)2	Transcription_CoFactor	-
ENSG00000121022	10987	COPS5	CSN5;JAB1;MGC3149;MOV-34;SGN5	Transcription_CoFactor	-
ENSG00000121481	6045	RNF2	BAP-1;BAP1;DING;HIPI3;RING1B;RING2	Transcription_CoFactor	-
ENSG00000122779	8805	TRIM24	PTC6;RNF82;TF1A;TIF1;TIF1A;TIF1ALPHA;hTIF1	Transcription_CoFactor	-
ENSG00000123064	79039	DDX54	DP97;MGC2835	Transcription_CoFactor	-
ENSG00000123143	5585	PKN1	DBK;MGC46204;PAK-1;PAK1;PKN;PKN-ALPHA;PRK1;PRKCL1	Transcription_CoFactor	-
ENSG00000123240	10133	OPTN	ALS12;FIP2;GLC1E;HIP7;HYPL;NRP;TFIIIA-INTP	Transcription_CoFactor	-
ENSG00000123349	5204	PFDN5	MGC5329;MGC71907;MM-1;MM1;PFD5	Transcription_CoFactor	-
ENSG00000123609	9111	NMI	-	Transcription_CoFactor	-
ENSG00000124151	8202	NCOA3	ACTR;AIB-1;AIB1;CAGH16;CTG26;KAT13B;MGC141848;RAC3;SRC-3;SRC3;TNRC14;TNRC16;TRAM	Transcription_CoFactor	-
ENSG00000124422	23326	USP22	KIAA1063;USP3L	Transcription_CoFactor	-
ENSG00000125107	23019	CNOT1	CDC39;DKFZp686E0722;DKFZp686O168;FLJ36492;FLJ90644;KIAA1007;NOT1;NOT1H	Transcription_CoFactor	-
ENSG00000125651	2962	GTF2F1	BTF4;RAP74;TF2F1;TFIIF	Transcription_CoFactor	-
ENSG00000125686	5469	MED1	CRSP1;CRSP200;DRIP205;DRIP230;MGC71488;PBP;PPARBP;PPARGBP;RB18A;TRAP220;TRIP2	Transcription_CoFactor	-
ENSG00000125733	9322	TRIP10	CIP4;HSTP;STOT;STP	Transcription_CoFactor	-
ENSG00000125931	4435	CITED1	MSG1	Transcription_CoFactor	-
ENSG00000126733	117154	DACH2	FLJ31391;MGC138545	Transcription_CoFactor	-
ENSG00000126752	6756	SSX1	CT5.1;MGC150425;MGC5162;SSRC	Transcription_CoFactor	-
ENSG00000127511	23309	SIN3B	KIAA0700	Transcription_CoFactor	-
ENSG00000129170	8048	CSRP3	CLP;CMD1M;CMH12;CRP3;LMO4;MGC14488;MGC61993;MLP	Transcription_CoFactor	-
ENSG00000129465	11035	RIPK3	RIP3	Transcription_CoFactor	-
ENSG00000130589	85441	PRIC285	FLJ00244;KIAA1769;MGC132634;MGC138228;PDIP-1	Transcription_CoFactor	-
ENSG00000130699	6874	TAF4	FLJ41943;TAF2C;TAF2C1;TAF4A;TAFII130;TAFII135	Transcription_CoFactor	-
ENSG00000130726	10155	TRIM28	FLJ29029;KAP1;RNF96;TF1B;TIF1B	Transcription_CoFactor	-
ENSG00000130758	4294	MAP3K10	MEKK10;MLK2;MST	Transcription_CoFactor	-
ENSG00000131233	81025	GJA9	CX58;CX59;GJA10;MGC50985	Transcription_CoFactor	-
ENSG00000131263	51132	RLIM	DKFZp686N06224;FLJ25923;FLJ41093;FLJ42887;FLJ45986;MGC15161;NY-REN-43;RNF12	Transcription_CoFactor	-
ENSG00000132274	10346	TRIM22	GPSTAF50;RNF94;STAF50	Transcription_CoFactor	-
ENSG00000132341	5901	RAN	ARA24;Gsp1;TC4	Transcription_CoFactor	-
ENSG00000132382	10514	MYBBP1A	FLJ37886;P160;PAP2	Transcription_CoFactor	-
ENSG00000132522	2874	GPS2	AMF-1;MGC104294;MGC119287;MGC119288;MGC119289	Transcription_CoFactor	-
ENSG00000133111	5994	RFXAP	-	Transcription_CoFactor	-
ENSG00000133639	694	BTG1	-	Transcription_CoFactor	-
ENSG00000133997	10001	MED6	NY-REN-28	Transcription_CoFactor	-
ENSG00000134058	1022	CDK7	CAK1;CDKN7;MO15;STK1;p39MO15	Transcription_CoFactor	-
ENSG00000135144	1840	DTX1	hDx-1	Transcription_CoFactor	-
ENSG00000135801	27097	TAF5L	PAF65B	Transcription_CoFactor	-
ENSG00000136146	29079	MED4	ARC36;DRIP36;FLJ10956;HSPC126;TRAP36;VDRIP	Transcription_CoFactor	-
ENSG00000136603	6498	SKIL	SNO;SnoA;SnoI;SnoN	Transcription_CoFactor	-
ENSG00000136715	79595	SAP130	FLJ12761	Transcription_CoFactor	-
ENSG00000137693	10413	YAP1	YAP;YAP2;YAP65;YKI	Transcription_CoFactor	-
ENSG00000138002	26160	IFT172	DKFZp434A163;KIAA1179;SLB;osm-1;wim	Transcription_CoFactor	-
ENSG00000138293	8031	NCOA4	ARA70;DKFZp762E1112;ELE1;PTC3;RFG	Transcription_CoFactor	-
ENSG00000138386	4664	NAB1	-	Transcription_CoFactor	-
ENSG00000138433	9541	CIR1	CIR	Transcription_CoFactor	-
ENSG00000138685	2247	FGF2	BFGF;FGFB;HBGF-2	Transcription_CoFactor	-
ENSG00000139154	121536	AEBP2	MGC17922	Transcription_CoFactor	-
ENSG00000140307	2958	GTF2A2	HsT18745;TF2A2;TFIIA	Transcription_CoFactor	-
ENSG00000140350	8125	ANP32A	C15orf1;I1PP2A;LANP;MAPM;MGC119787;MGC150373;PHAP1;PHAPI;PP32	Transcription_CoFactor	-
ENSG00000140396	10499	NCOA2	GRIP1;KAT13C;MGC138808;NCoA-2;SRC2;TIF2;bHLHe75	Transcription_CoFactor	-
ENSG00000140464	5371	PML	MYL;PP8675;RNF71;TRIM19	Transcription_CoFactor	-
ENSG00000140682	7041	TGFB1I1	ARA55;HIC-5;HIC5;TSC-5	Transcription_CoFactor	-
ENSG00000140743	1039	CDR2	CDR62;Yo	Transcription_CoFactor	-
ENSG00000141380	6760	SS18	MGC116875;SSXT;SYT	Transcription_CoFactor	-
ENSG00000142453	10498	CARM1	PRMT4	Transcription_CoFactor	-
ENSG00000142655	5195	PEX14	MGC12767;NAPP2;Pex14p;dJ734G22.2	Transcription_CoFactor	-
ENSG00000142684	51042	ZNF593	ZT86	Transcription_CoFactor	-
ENSG00000142867	8915	BCL10	CARMEN;CIPER;CLAP;c-E10;mE10	Transcription_CoFactor	-
ENSG00000143013	8543	LMO4	-	Transcription_CoFactor	-
ENSG00000143162	8804	CREG1	CREG	Transcription_CoFactor	-
ENSG00000143164	55827	DCAF6	1200006M05Rik;ARCAP;FLJ23798;IQWD1;MSTP055;NRIP;PC326	Transcription_CoFactor	-
ENSG00000143258	27005	USP21	MGC3394;USP16;USP23	Transcription_CoFactor	-
ENSG00000143514	7159	TP53BP2	53BP2;ASPP2;BBP;P53BP2;PPP1R13A	Transcription_CoFactor	-
ENSG00000144021	9391	CIAO1	CIA1;WDR39	Transcription_CoFactor	-
ENSG00000144747	7110	TMF1	ARA160;TMF	Transcription_CoFactor	-
ENSG00000146109	29777	ABT1	hABT1	Transcription_CoFactor	-
ENSG00000146232	4794	NFKBIE	IKBE	Transcription_CoFactor	-
ENSG00000147130	9203	ZMYM3	DXS6673E;KIAA0385;MYM;XFIM;ZNF198L2;ZNF261	Transcription_CoFactor	-
ENSG00000147133	6872	TAF1	BA2R;CCG1;CCGS;DYT3;DYT3/TAF1;KAT4;N-TAF1;NSCL2;OF;P250;TAF2A;TAFII250;XDP	Transcription_CoFactor	-
ENSG00000147394	7739	ZNF185	-	Transcription_CoFactor	-
ENSG00000148677	27063	ANKRD1	ALRP;C-193;CARP;CVARP;MCARP;bA320F15.2	Transcription_CoFactor	-
ENSG00000149308	4863	NPAT	E14;p220	Transcription_CoFactor	-
ENSG00000150459	10284	SAP18	2HOR0202;MGC27131;SAP18P	Transcription_CoFactor	-
ENSG00000152382	117143	TADA1	ADA1;HFI1;RP1-9E21.4;STAF42;TADA1L;hADA1	Transcription_CoFactor	-
ENSG00000152409	133746	JMY	FLJ37870;MGC163496;WHDC1L3	Transcription_CoFactor	-
ENSG00000152944	9412	MED21	SRB7;SURB7	Transcription_CoFactor	-
ENSG00000153814	221895	JAZF1	DKFZp761K2222;TIP27;ZNF802	Transcription_CoFactor	-
ENSG00000155229	64210	MMS19	FLJ34167;FLJ95146;MET18;MGC99604;MMS19L;hMMS19	Transcription_CoFactor	-
ENSG00000155827	56254	RNF20	BRE1;BRE1A;FLJ11189;FLJ20382;KIAA2779;MGC129667;MGC129668;hBRE1	Transcription_CoFactor	-
ENSG00000155846	133522	PPARGC1B	DKFZp686C1790;ERRL1;FLJ14284;PERC;PGC-1(beta);PGC1B	Transcription_CoFactor	-
ENSG00000155868	9443	MED7	CRSP33;CRSP9;MGC12284	Transcription_CoFactor	-
ENSG00000155974	23426	GRIP1	GRIP	Transcription_CoFactor	-
ENSG00000156256	10600	USP16	UBP-M	Transcription_CoFactor	-
ENSG00000157110	11030	RBPMS	FLJ32971;HERMES	Transcription_CoFactor	-
ENSG00000157168	3084	NRG1	ARIA;GGF;GGF2;HGL;HRG;HRG1;HRGA;MST131;NDF;SMDF	Transcription_CoFactor	-
ENSG00000157212	22976	PAXIP1	CAGF29;FLJ41049;PACIP1;PAXIP1L;PTIP;TNRC2	Transcription_CoFactor	-
ENSG00000157933	6497	SKI	SKV	Transcription_CoFactor	-
ENSG00000159176	1465	CSRP1	CRP;CRP1;CSRP;CYRP;D1S181E;DKFZp686M148	Transcription_CoFactor	-
ENSG00000159840	7791	ZYX	ESP-2;HED-2	Transcription_CoFactor	-
ENSG00000160007	2909	GRLF1	ARHGAP35;GRF-1;KIAA1722;MGC10745;P190-A;P190A;p190ARhoGAP;p190RhoGAP	Transcription_CoFactor	-
ENSG00000160207	11077	HSF2BP	-	Transcription_CoFactor	-
ENSG00000160563	9442	MED27	CRAP34;CRSP34;CRSP8;MGC11274;TRAP37	Transcription_CoFactor	-
ENSG00000160783	11243	PMF1	-	Transcription_CoFactor	-
ENSG00000160949	4796	TONSL	FLJ40087;IKBR;NFKBIL2	Transcription_CoFactor	-
ENSG00000161021	9794	MAML1	FLJ53540;KIAA0200;Mam-1;Mam1	Transcription_CoFactor	-
ENSG00000161057	5701	PSMC2	MGC3004;MSS1;Nbla10058;S7	Transcription_CoFactor	-
ENSG00000161526	29115	SAP30BP	DKFZp586L2022;HCNGP;HTRG;HTRP	Transcription_CoFactor	-
ENSG00000161547	6427	SRSF2	PR264;SC-35;SC35;SFRS2;SFRS2A;SRp30b	Transcription_CoFactor	-
ENSG00000162290	55802	DCP1A	FLJ21691;HSA275986;Nbla00360;SMAD4IP1;SMIF	Transcription_CoFactor	-
ENSG00000162552	54361	WNT4	SERKAL;WNT-4	Transcription_CoFactor	-
ENSG00000162722	25893	TRIM58	BIA2;DKFZp434C091	Transcription_CoFactor	-
ENSG00000162851	64216	TFB2M	FLJ22661;FLJ23182;Hkp1;mtTFB2	Transcription_CoFactor	-
ENSG00000163104	56916	SMARCAD1	DKFZp762K2015;ETL1;HEL1;KIAA1122	Transcription_CoFactor	-
ENSG00000163110	10611	PDLIM5	ENH;ENH1;LIM	Transcription_CoFactor	-
ENSG00000163113	56957	OTUD7B	CEZANNE;ZA20D1	Transcription_CoFactor	-
ENSG00000163346	57326	PBXIP1	HPIP	Transcription_CoFactor	-
ENSG00000163563	4332	MNDA	PYHIN3	Transcription_CoFactor	-
ENSG00000163564	149628	PYHIN1	IFIX;MGC23885;RP11-520H16.1	Transcription_CoFactor	-
ENSG00000163565	3428	IFI16	IFNGIP1;MGC9466;PYHIN2	Transcription_CoFactor	-
ENSG00000163568	9447	AIM2	PYHIN4	Transcription_CoFactor	-
ENSG00000163602	23429	RYBP	AAP1;DEDAF;YEAF1	Transcription_CoFactor	-
ENSG00000164080	23132	RAD54L2	ARIP4;FLJ21396;FLJ22400;HSPC325;KIAA0809;SRISNF2L	Transcription_CoFactor	-
ENSG00000164105	8819	SAP30	-	Transcription_CoFactor	-
ENSG00000164442	10370	CITED2	MRG1;P35SRJ	Transcription_CoFactor	-
ENSG00000164509	133396	IL31RA	CRL;CRL3;GLM-R;GLMR;GPL;IL-31RA;MGC125346;PRO21384;hGLM-R	Transcription_CoFactor	-
ENSG00000164758	90390	MED30	MED30S;MGC9890;THRAP6;TRAP25	Transcription_CoFactor	-
ENSG00000164985	11168	PSIP1	DFS70;LEDGF;MGC74712;PAIP;PSIP2;p52;p75	Transcription_CoFactor	-
ENSG00000165417	2957	GTF2A1	MGC129969;MGC129970;TF2A1;TFIIA	Transcription_CoFactor	-
ENSG00000165659	1602	DACH1	DACH;FLJ10138	Transcription_CoFactor	-
ENSG00000165671	64324	NSD1	ARA267;DKFZp666C163;FLJ10684;FLJ22263;FLJ44628;KMT3B;SOTOS;STO	Transcription_CoFactor	-
ENSG00000165916	5702	PSMC3	MGC8487;TBP1	Transcription_CoFactor	-
ENSG00000166200	9318	COPS2	ALIEN;CSN2;SGN2;TRIP15	Transcription_CoFactor	-
ENSG00000166228	5092	PCBD1	DCOH;PCBD;PCD;PHS	Transcription_CoFactor	-
ENSG00000166337	6881	TAF10	TAF2A;TAF2H;TAFII30	Transcription_CoFactor	-
ENSG00000166407	4004	LMO1	MGC116692;RBTN1;RHOM1;TTG1	Transcription_CoFactor	-
ENSG00000166501	5579	PRKCB	MGC41878;PKC-beta;PKCB;PRKCB1;PRKCB2	Transcription_CoFactor	-
ENSG00000166886	4665	NAB2	MADER;MGC75085	Transcription_CoFactor	-
ENSG00000166913	7529	YWHAB	GW128;HS1;KCIP-1;YWHAA	Transcription_CoFactor	-
ENSG00000168036	1499	CTNNB1	CTNNB;DKFZp686D02253;FLJ25606;FLJ37923	Transcription_CoFactor	-
ENSG00000168066	-	-	-	Transcription_CoFactor	-
ENSG00000168453	55806	HR	ALUNC;AU;FLJ98880;HSA277165;MUHH;MUHH1	Transcription_CoFactor	-
ENSG00000168593	-	-	-	Transcription_CoFactor	-
ENSG00000169375	25942	SIN3A	DKFZp434K2235;FLJ90319;KIAA0700	Transcription_CoFactor	-
ENSG00000169594	646	BNC1	BNC;BSN1;HsT19447	Transcription_CoFactor	-
ENSG00000169744	9079	LDB2	CLIM1;LDB1	Transcription_CoFactor	-
ENSG00000170162	245806	VGLL2	VGL2;VITO1	Transcription_CoFactor	-
ENSG00000171148	10474	TADA3	ADA3;FLJ20221;FLJ21329;NGG1;TADA3L;hADA3	Transcription_CoFactor	-
ENSG00000171222	51282	SCAND1	RAZ1;SDP1	Transcription_CoFactor	-
ENSG00000171566	5356	PLRG1	MGC110980;PRL1;PRP46;PRPF46	Transcription_CoFactor	-
ENSG00000171681	55729	ATF7IP	AM;FLJ10139;FLJ10688;MCAF;MCAF1;p621	Transcription_CoFactor	-
ENSG00000171720	8841	HDAC3	HD3;RPD3;RPD3-2	Transcription_CoFactor	-
ENSG00000171794	8433	UTF1	-	Transcription_CoFactor	-
ENSG00000171855	3456	IFNB1	IFB;IFF;IFNB;MGC96956	Transcription_CoFactor	-
ENSG00000172530	54971	BANP	BEND1;DKFZp761H172;FLJ10177;FLJ20538;SMAR1;SMARBP1	Transcription_CoFactor	-
ENSG00000172534	3054	HCFC1	CFF;HCF-1;HCF1;HFC1;MGC70925;VCAF	Transcription_CoFactor	-
ENSG00000172977	10524	KAT5	ESA1;HTATIP;HTATIP1;PLIP;TIP;TIP60;cPLA2	Transcription_CoFactor	-
ENSG00000173611	286205	SCAI	C9orf126;FLJ11758;FLJ36664;MGC120525;MGC120526;MGC120528;NET40	Transcription_CoFactor	-
ENSG00000173801	3728	JUP	ARVD12;CTNNG;DP3;DPIII;PDGB;PKGB	Transcription_CoFactor	-
ENSG00000174429	137735	ABRA	STARS	Transcription_CoFactor	-
ENSG00000175183	1466	CSRP2	CRP2;LMO5;SmLIM	Transcription_CoFactor	-
ENSG00000175221	10025	MED16	DRIP92;THRAP5;TRAP95	Transcription_CoFactor	-
ENSG00000176700	-	-	-	Transcription_CoFactor	-
ENSG00000176788	10409	BASP1	CAP-23;CAP23;MGC8555;NAP-22;NAP22	Transcription_CoFactor	-
ENSG00000177192	80324	PUS1	MGC11268;MLASA1	Transcription_CoFactor	-
ENSG00000177425	5074	PAWR	PAR4;Par-4	Transcription_CoFactor	-
ENSG00000177565	79718	TBL1XR1	C21;DC42;FLJ12894;IRA1;TBLR1	Transcription_CoFactor	-
ENSG00000178028	55929	DMAP1	DKFZp686L09142;DNMAP1;DNMTAP1;EAF2;FLJ11543;KIAA1425;MEAF2;SWC4	Transcription_CoFactor	-
ENSG00000178913	6879	TAF7	TAF2F;TAFII55	Transcription_CoFactor	-
ENSG00000179583	4261	CIITA	C2TA;CIITAIV;MHC2TA;NLRA	Transcription_CoFactor	-
ENSG00000179833	9792	SERTAD2	MGC126688;MGC126690;Sei-2;TRIP-Br2	Transcription_CoFactor	-
ENSG00000180182	9282	MED14	CRSP150;CRSP2;CSRP;CXorf4;DRIP150;EXLM1;MGC104513;RGR1;TRAP170	Transcription_CoFactor	-
ENSG00000180530	8204	NRIP1	FLJ77253;RIP140	Transcription_CoFactor	-
ENSG00000181788	6478	SIAH2	hSiah2	Transcription_CoFactor	-
ENSG00000182351	-	-	-	Transcription_CoFactor	-
ENSG00000182809	1397	CRIP2	CRIP;CRP2;ESP1	Transcription_CoFactor	-
ENSG00000183255	754	PTTG1IP	C21orf1;C21orf3;PBF	Transcription_CoFactor	-
ENSG00000183337	54880	BCOR	ANOP2;FLJ20285;FLJ38041;KIAA1575;MAA2;MCOPS2;MGC131961;MGC71031	Transcription_CoFactor	-
ENSG00000183955	387893	SETD8	KMT5A;PR-Set7;SET07;SET8	Transcription_CoFactor	-
ENSG00000184384	84441	MAML2	DKFZp686N0150;KIAA1819;MAM-3;MAM2;MAM3;MGC176701;MLL-MAML2	Transcription_CoFactor	-
ENSG00000184634	9968	MED12	ARC240;CAGH45;FGS1;HOPA;KIAA0192;OKS;OPA1;TNRC11;TRAP230	Transcription_CoFactor	-
ENSG00000185651	7332	UBE2L3	E2-F1;L-UBC;UBCH7;UbcM4	Transcription_CoFactor	-
ENSG00000186174	283149	BCL9L	BCL9-2;DLNB11	Transcription_CoFactor	-
ENSG00000186260	57496	MKL2	DKFZp686J1745;FLJ31823;FLJ45623;MRTF-B;NPD001	Transcription_CoFactor	-
ENSG00000187323	1630	DCC	CRC18;CRCR1;IGDCC1	Transcription_CoFactor	-
ENSG00000187325	51616	TAF9B	DN-7;DN7;TAF9L;TAFII31L;TFIID-31	Transcription_CoFactor	-
ENSG00000188779	390598	SKOR1	CORL1;FUSSEL15;LBXCOR1	Transcription_CoFactor	-
ENSG00000196208	9687	GREB1	KIAA0575	Transcription_CoFactor	-
ENSG00000196284	8464	SUPT3H	SPT3;SPT3L	Transcription_CoFactor	-
ENSG00000196367	8295	TRRAP	FLJ10671;PAF350/400;PAF400;STAF40;TR-AP;Tra1	Transcription_CoFactor	-
ENSG00000196470	6477	SIAH1	FLJ08065;SIAH1A	Transcription_CoFactor	-
ENSG00000196588	57591	MKL1	BSAC;MAL;MRTF-A	Transcription_CoFactor	-
ENSG00000196782	55534	MAML3	CAGH3;ERDA3;GDN;MAM-2;MAM2;TNRC3	Transcription_CoFactor	-
ENSG00000197019	29950	SERTAD1	SEI1;TRIP-Br1	Transcription_CoFactor	-
ENSG00000197157	27044	SND1	TDRD11;p100	Transcription_CoFactor	-
ENSG00000197223	10438	C1D	LRP1;MGC12261;MGC14659;SUN-CoR;SUNCOR;hC1D	Transcription_CoFactor	-
ENSG00000197386	3064	HTT	HD;IT15	Transcription_CoFactor	-
ENSG00000198646	23054	NCOA6	AIB3;ASC2;KIAA0181;NRC;PRIP;RAP250;TRBP	Transcription_CoFactor	-
ENSG00000198728	8861	LDB1	CLIM2;NLI	Transcription_CoFactor	-
ENSG00000213523	10011	SRA1	MGC87674;SRA;SRAP;STRAA1;pp7684	Transcription_CoFactor	-
ENSG00000214114	26292	MYCBP	AMY-1;FLJ41056	Transcription_CoFactor	-
ENSG00000215474	-	-	-	Transcription_CoFactor	-
ENSG00000230989	3281	HSBP1	DKFZp686D1664;DKFZp686O24200;NPC-A-13	Transcription_CoFactor	-
ENSG00000239306	10432	RBM14	COAA;DKFZp779J0927;MGC15912;MGC31756;PSP2;SIP;SYTIP1;TMEM137	Transcription_CoFactor	-
ENSG00000242441	11036	GTF2A1L	ALF;MGC26254	Transcription_CoFactor	-
